0.0000000,0.0000000
10.0000000,0.0000000
20.0000000,0.0000000
30.0000000,0.0000000
40.0000000,0.0000000
50.0000000,0.0000000
60.0000000,0.0000000
70.0000000,0.0000000
80.0000000,0.0000000
90.0000000,0.0000000
100.0000000,0.0000001
110.0000000,0.0000000
120.0000000,0.0000000
130.0000000,0.0000000
140.0000000,0.0000000
150.0000000,0.0000000
160.0000000,0.0000000
170.0000000,0.0000000
180.0000000,0.0000000
190.0000000,0.0000000
200.0000000,0.0000000
210.0000000,0.0000000
220.0000000,0.0000000
230.0000000,0.0000000
240.0000000,0.0000000
250.0000000,0.0000000
260.0000000,0.0000000
270.0000000,0.0000000
280.0000000,0.0000000
290.0000000,0.0000000
300.0000000,0.0000000
310.0000000,0.0000000
320.0000000,0.0000000
330.0000000,0.0000000
340.0000000,0.0000000
350.0000000,0.0000000
360.0000000,0.0000000
370.0000000,0.0000000
380.0000000,0.0000000
390.0000000,0.0000000
400.0000000,0.0000000
410.0000000,0.0000000
420.0000000,0.0000000
430.0000000,0.0000000
440.0000000,0.0000000
450.0000000,0.0000000
460.0000000,0.0000000
470.0000000,0.0000000
480.0000000,0.0000000
490.0000000,0.0000000
500.0000000,0.0000001
510.0000000,0.0000000
520.0000000,0.0000000
530.0000000,0.0000000
540.0000000,0.0000000
550.0000000,0.0000000
560.0000000,0.0000000
570.0000000,0.0000000
580.0000000,0.0000000
590.0000000,0.0000000
600.0000000,0.0000001
610.0000000,0.0000000
620.0000000,0.0000000
630.0000000,0.0000000
640.0000000,0.0000000
650.0000000,0.0000000
660.0000000,0.0000000
670.0000000,0.0000000
680.0000000,0.0000000
690.0000000,0.0000000
700.0000000,0.0000002
710.0000000,0.0000000
720.0000000,0.0000000
730.0000000,0.0000000
740.0000000,0.0000000
750.0000000,0.0000000
760.0000000,0.0000000
770.0000000,0.0000000
780.0000000,0.0000000
790.0000000,0.0000000
800.0000000,0.0000001
810.0000000,0.0000000
820.0000000,0.0000000
830.0000000,0.0000000
840.0000000,0.0000000
850.0000000,0.0000000
860.0000000,0.0000000
870.0000000,0.0000000
880.0000000,0.0000000
890.0000000,0.0000000
900.0000000,0.0000002
910.0000000,0.0000000
920.0000000,0.0000000
930.0000000,0.0000000
940.0000000,0.0000000
950.0000000,0.0000000
960.0000000,0.0000000
970.0000000,0.0000000
980.0000000,0.0000000
990.0000000,0.0000000
1000.0000000,0.0166659
1010.0000000,0.0000000
1020.0000000,0.0000000
1030.0000000,0.0000000
1040.0000000,0.0000000
1050.0000000,0.0000000
1060.0000000,0.0000000
1070.0000000,0.0000000
1080.0000000,0.0000000
1090.0000000,0.0000000
1100.0000000,0.0000000
1110.0000000,0.0000000
1120.0000000,0.0000000
1130.0000000,0.0000000
1140.0000000,0.0000000
1150.0000000,0.0000000
1160.0000000,0.0000000
1170.0000000,0.0000000
1180.0000000,0.0000000
1190.0000000,0.0000000
1200.0000000,0.0000000
1210.0000000,0.0000000
1220.0000000,0.0000000
1230.0000000,0.0000000
1240.0000000,0.0000000
1250.0000000,0.0000000
1260.0000000,0.0000000
1270.0000000,0.0000000
1280.0000000,0.0000000
1290.0000000,0.0000000
1300.0000000,0.0000000
1310.0000000,0.0000000
1320.0000000,0.0000000
1330.0000000,0.0000000
1340.0000000,0.0000000
1350.0000000,0.0000000
1360.0000000,0.0000000
1370.0000000,0.0000000
1380.0000000,0.0000000
1390.0000000,0.0000000
1400.0000000,0.0000000
1410.0000000,0.0000000
1420.0000000,0.0000000
1430.0000000,0.0000000
1440.0000000,0.0000000
1450.0000000,0.0000000
1460.0000000,0.0000000
1470.0000000,0.0000000
1480.0000000,0.0000000
1490.0000000,0.0000000
1500.0000000,0.0000001
1510.0000000,0.0000000
1520.0000000,0.0000000
1530.0000000,0.0000000
1540.0000000,0.0000000
1550.0000000,0.0000000
1560.0000000,0.0000000
1570.0000000,0.0000000
1580.0000000,0.0000000
1590.0000000,0.0000000
1600.0000000,0.0000000
1610.0000000,0.0000000
1620.0000000,0.0000000
1630.0000000,0.0000000
1640.0000000,0.0000000
1650.0000000,0.0000000
1660.0000000,0.0000000
1670.0000000,0.0000000
1680.0000000,0.0000000
1690.0000000,0.0000000
1700.0000000,0.0000000
1710.0000000,0.0000000
1720.0000000,0.0000000
1730.0000000,0.0000000
1740.0000000,0.0000000
1750.0000000,0.0000000
1760.0000000,0.0000000
1770.0000000,0.0000000
1780.0000000,0.0000000
1790.0000000,0.0000000
1800.0000000,0.0000001
1810.0000000,0.0000000
1820.0000000,0.0000000
1830.0000000,0.0000000
1840.0000000,0.0000000
1850.0000000,0.0000000
1860.0000000,0.0000000
1870.0000000,0.0000000
1880.0000000,0.0000000
1890.0000000,0.0000000
1900.0000000,0.0000000
1910.0000000,0.0000000
1920.0000000,0.0000000
1930.0000000,0.0000000
1940.0000000,0.0000000
1950.0000000,0.0000000
1960.0000000,0.0000000
1970.0000000,0.0000000
1980.0000000,0.0000000
1990.0000000,0.0000000
2000.0000000,0.0333319
2010.0000000,0.0000000
2020.0000000,0.0000000
2030.0000000,0.0000000
2040.0000000,0.0000000
2050.0000000,0.0000000
2060.0000000,0.0000000
2070.0000000,0.0000000
2080.0000000,0.0000000
2090.0000000,0.0000000
2100.0000000,0.0000001
2110.0000000,0.0000000
2120.0000000,0.0000000
2130.0000000,0.0000000
2140.0000000,0.0000000
2150.0000000,0.0000000
2160.0000000,0.0000000
2170.0000000,0.0000000
2180.0000000,0.0000000
2190.0000000,0.0000000
2200.0000000,0.0000000
2210.0000000,0.0000000
2220.0000000,0.0000000
2230.0000000,0.0000000
2240.0000000,0.0000000
2250.0000000,0.0000000
2260.0000000,0.0000000
2270.0000000,0.0000000
2280.0000000,0.0000000
2290.0000000,0.0000000
2300.0000000,0.0000001
2310.0000000,0.0000000
2320.0000000,0.0000000
2330.0000000,0.0000000
2340.0000000,0.0000000
2350.0000000,0.0000000
2360.0000000,0.0000000
2370.0000000,0.0000000
2380.0000000,0.0000000
2390.0000000,0.0000000
2400.0000000,0.0000001
2410.0000000,0.0000000
2420.0000000,0.0000000
2430.0000000,0.0000000
2440.0000000,0.0000000
2450.0000000,0.0000000
2460.0000000,0.0000000
2470.0000000,0.0000000
2480.0000000,0.0000000
2490.0000000,0.0000000
2500.0000000,0.0000000
2510.0000000,0.0000000
2520.0000000,0.0000000
2530.0000000,0.0000000
2540.0000000,0.0000000
2550.0000000,0.0000000
2560.0000000,0.0000000
2570.0000000,0.0000000
2580.0000000,0.0000000
2590.0000000,0.0000000
2600.0000000,0.0000001
2610.0000000,0.0000000
2620.0000000,0.0000000
2630.0000000,0.0000000
2640.0000000,0.0000000
2650.0000000,0.0000000
2660.0000000,0.0000000
2670.0000000,0.0000000
2680.0000000,0.0000000
2690.0000000,0.0000000
2700.0000000,0.0000000
2710.0000000,0.0000000
2720.0000000,0.0000000
2730.0000000,0.0000000
2740.0000000,0.0000000
2750.0000000,0.0000000
2760.0000000,0.0000000
2770.0000000,0.0000000
2780.0000000,0.0000000
2790.0000000,0.0000000
2800.0000000,0.0000001
2810.0000000,0.0000000
2820.0000000,0.0000000
2830.0000000,0.0000000
2840.0000000,0.0000000
2850.0000000,0.0000000
2860.0000000,0.0000000
2870.0000000,0.0000000
2880.0000000,0.0000000
2890.0000000,0.0000000
2900.0000000,0.0000001
2910.0000000,0.0000000
2920.0000000,0.0000000
2930.0000000,0.0000000
2940.0000000,0.0000000
2950.0000000,0.0000000
2960.0000000,0.0000000
2970.0000000,0.0000000
2980.0000000,0.0000000
2990.0000000,0.0000000
3000.0000000,0.0499968
3010.0000000,0.0000000
3020.0000000,0.0000000
3030.0000000,0.0000000
3040.0000000,0.0000000
3050.0000000,0.0000000
3060.0000000,0.0000000
3070.0000000,0.0000000
3080.0000000,0.0000000
3090.0000000,0.0000000
3100.0000000,0.0000001
3110.0000000,0.0000000
3120.0000000,0.0000000
3130.0000000,0.0000000
3140.0000000,0.0000000
3150.0000000,0.0000000
3160.0000000,0.0000000
3170.0000000,0.0000000
3180.0000000,0.0000000
3190.0000000,0.0000000
3200.0000000,0.0000001
3210.0000000,0.0000000
3220.0000000,0.0000000
3230.0000000,0.0000000
3240.0000000,0.0000000
3250.0000000,0.0000000
3260.0000000,0.0000000
3270.0000000,0.0000000
3280.0000000,0.0000000
3290.0000000,0.0000000
3300.0000000,0.0000001
3310.0000000,0.0000000
3320.0000000,0.0000000
3330.0000000,0.0000000
3340.0000000,0.0000000
3350.0000000,0.0000000
3360.0000000,0.0000000
3370.0000000,0.0000000
3380.0000000,0.0000000
3390.0000000,0.0000000
3400.0000000,0.0000001
3410.0000000,0.0000000
3420.0000000,0.0000000
3430.0000000,0.0000000
3440.0000000,0.0000000
3450.0000000,0.0000000
3460.0000000,0.0000000
3470.0000000,0.0000000
3480.0000000,0.0000000
3490.0000000,0.0000000
3500.0000000,0.0000000
3510.0000000,0.0000000
3520.0000000,0.0000000
3530.0000000,0.0000000
3540.0000000,0.0000000
3550.0000000,0.0000000
3560.0000000,0.0000000
3570.0000000,0.0000000
3580.0000000,0.0000000
3590.0000000,0.0000000
3600.0000000,0.0000001
3610.0000000,0.0000000
3620.0000000,0.0000000
3630.0000000,0.0000000
3640.0000000,0.0000000
3650.0000000,0.0000000
3660.0000000,0.0000000
3670.0000000,0.0000000
3680.0000000,0.0000000
3690.0000000,0.0000000
3700.0000000,0.0000001
3710.0000000,0.0000000
3720.0000000,0.0000000
3730.0000000,0.0000000
3740.0000000,0.0000000
3750.0000000,0.0000000
3760.0000000,0.0000000
3770.0000000,0.0000000
3780.0000000,0.0000000
3790.0000000,0.0000000
3800.0000000,0.0000000
3810.0000000,0.0000000
3820.0000000,0.0000000
3830.0000000,0.0000000
3840.0000000,0.0000000
3850.0000000,0.0000000
3860.0000000,0.0000000
3870.0000000,0.0000000
3880.0000000,0.0000000
3890.0000000,0.0000000
3900.0000000,0.0000000
3910.0000000,0.0000000
3920.0000000,0.0000000
3930.0000000,0.0000000
3940.0000000,0.0000000
3950.0000000,0.0000000
3960.0000000,0.0000000
3970.0000000,0.0000000
3980.0000000,0.0000000
3990.0000000,0.0000000
4000.0000000,0.0000008
4010.0000000,0.0000000
4020.0000000,0.0000000
4030.0000000,0.0000000
4040.0000000,0.0000000
4050.0000000,0.0000000
4060.0000000,0.0000000
4070.0000000,0.0000000
4080.0000000,0.0000000
4090.0000000,0.0000000
4100.0000000,0.0000001
4110.0000000,0.0000000
4120.0000000,0.0000000
4130.0000000,0.0000000
4140.0000000,0.0000000
4150.0000000,0.0000000
4160.0000000,0.0000000
4170.0000000,0.0000000
4180.0000000,0.0000000
4190.0000000,0.0000000
4200.0000000,0.0000000
4210.0000000,0.0000000
4220.0000000,0.0000000
4230.0000000,0.0000000
4240.0000000,0.0000000
4250.0000000,0.0000000
4260.0000000,0.0000000
4270.0000000,0.0000000
4280.0000000,0.0000000
4290.0000000,0.0000000
4300.0000000,0.0000000
4310.0000000,0.0000000
4320.0000000,0.0000000
4330.0000000,0.0000000
4340.0000000,0.0000000
4350.0000000,0.0000000
4360.0000000,0.0000000
4370.0000000,0.0000000
4380.0000000,0.0000000
4390.0000000,0.0000000
4400.0000000,0.0000000
4410.0000000,0.0000000
4420.0000000,0.0000000
4430.0000000,0.0000000
4440.0000000,0.0000000
4450.0000000,0.0000000
4460.0000000,0.0000000
4470.0000000,0.0000000
4480.0000000,0.0000000
4490.0000000,0.0000000
4500.0000000,0.0000001
4510.0000000,0.0000000
4520.0000000,0.0000000
4530.0000000,0.0000000
4540.0000000,0.0000000
4550.0000000,0.0000000
4560.0000000,0.0000000
4570.0000000,0.0000000
4580.0000000,0.0000000
4590.0000000,0.0000000
4600.0000000,0.0000002
4610.0000000,0.0000000
4620.0000000,0.0000000
4630.0000000,0.0000000
4640.0000000,0.0000000
4650.0000000,0.0000000
4660.0000000,0.0000000
4670.0000000,0.0000000
4680.0000000,0.0000000
4690.0000000,0.0000000
4700.0000000,0.0000001
4710.0000000,0.0000000
4720.0000000,0.0000000
4730.0000000,0.0000000
4740.0000000,0.0000000
4750.0000000,0.0000000
4760.0000000,0.0000000
4770.0000000,0.0000000
4780.0000000,0.0000000
4790.0000000,0.0000000
4800.0000000,0.0000002
4810.0000000,0.0000000
4820.0000000,0.0000000
4830.0000000,0.0000000
4840.0000000,0.0000000
4850.0000000,0.0000000
4860.0000000,0.0000000
4870.0000000,0.0000000
4880.0000000,0.0000000
4890.0000000,0.0000000
4900.0000000,0.0000000
4910.0000000,0.0000000
4920.0000000,0.0000000
4930.0000000,0.0000000
4940.0000000,0.0000000
4950.0000000,0.0000000
4960.0000000,0.0000000
4970.0000000,0.0000000
4980.0000000,0.0000000
4990.0000000,0.0000000
5000.0000000,0.0000000
5010.0000000,0.0000000
5020.0000000,0.0000000
5030.0000000,0.0000000
5040.0000000,0.0000000
5050.0000000,0.0000000
5060.0000000,0.0000000
5070.0000000,0.0000000
5080.0000000,0.0000000
5090.0000000,0.0000000
5100.0000000,0.0000000
5110.0000000,0.0000000
5120.0000000,0.0000000
5130.0000000,0.0000000
5140.0000000,0.0000000
5150.0000000,0.0000000
5160.0000000,0.0000000
5170.0000000,0.0000000
5180.0000000,0.0000000
5190.0000000,0.0000000
5200.0000000,0.0000001
5210.0000000,0.0000000
5220.0000000,0.0000000
5230.0000000,0.0000000
5240.0000000,0.0000000
5250.0000000,0.0000000
5260.0000000,0.0000000
5270.0000000,0.0000000
5280.0000000,0.0000000
5290.0000000,0.0000000
5300.0000000,0.0000001
5310.0000000,0.0000000
5320.0000000,0.0000000
5330.0000000,0.0000000
5340.0000000,0.0000000
5350.0000000,0.0000000
5360.0000000,0.0000000
5370.0000000,0.0000000
5380.0000000,0.0000000
5390.0000000,0.0000000
5400.0000000,0.0000002
5410.0000000,0.0000000
5420.0000000,0.0000000
5430.0000000,0.0000000
5440.0000000,0.0000000
5450.0000000,0.0000000
5460.0000000,0.0000000
5470.0000000,0.0000000
5480.0000000,0.0000000
5490.0000000,0.0000000
5500.0000000,0.0000001
5510.0000000,0.0000000
5520.0000000,0.0000000
5530.0000000,0.0000000
5540.0000000,0.0000000
5550.0000000,0.0000000
5560.0000000,0.0000000
5570.0000000,0.0000000
5580.0000000,0.0000000
5590.0000000,0.0000000
5600.0000000,0.0000001
5610.0000000,0.0000000
5620.0000000,0.0000000
5630.0000000,0.0000000
5640.0000000,0.0000000
5650.0000000,0.0000000
5660.0000000,0.0000000
5670.0000000,0.0000000
5680.0000000,0.0000000
5690.0000000,0.0000000
5700.0000000,0.0000001
5710.0000000,0.0000000
5720.0000000,0.0000000
5730.0000000,0.0000000
5740.0000000,0.0000000
5750.0000000,0.0000000
5760.0000000,0.0000000
5770.0000000,0.0000000
5780.0000000,0.0000000
5790.0000000,0.0000000
5800.0000000,0.0000000
